TransactionID,CustomerID,TransactionAmount,TransactionType,MerchantCategory,TransactionDate,TransactionTime,Location,DeviceType,IsFraud
4279,1527,1942.74,POS,Services,16/1/2024,17:01:00,MY,Desktop,1
4280,1003,4724.7,Online,Retail,5/1/2024,9:54:00,SG,Mobile,1
4281,1856,3247.62,POS,Retail,1/1/2024,7:09:00,ID,Tablet,1
4282,1828,2222.05,POS,Travel,11/1/2024,3:36:00,TH,Mobile,1
4283,1047,1507.59,ATM,Food,26/1/2024,22:30:00,ID,Tablet,1
4284,1363,3060.5,Online,Retail,13/1/2024,15:27:00,TH,Mobile,1
4285,1596,2449.34,POS,Food,8/1/2024,9:06:00,SG,Desktop,0
4286,1854,416.3,POS,Travel,17/1/2024,0:58:00,TH,Mobile,1
4287,1714,1313.35,POS,Food,27/1/2024,0:56:00,TH,Tablet,1
4288,1049,1499.06,ATM,Food,8/1/2024,20:22:00,MY,Tablet,1
4289,1646,4268.28,ATM,Electronics,15/1/2024,6:02:00,TH,Desktop,1
4290,1115,2459.33,ATM,Travel,21/1/2024,6:39:00,SG,Desktop,0
4291,1707,3270.99,ATM,Retail,14/1/2024,20:11:00,TH,Desktop,1
4292,1475,4589.64,POS,Retail,21/1/2024,19:45:00,ID,Tablet,1
4293,1277,4486.33,ATM,Food,2/1/2024,9:35:00,ID,Desktop,1
4294,1623,632.04,ATM,Services,22/1/2024,9:43:00,TH,Mobile,1
4295,1618,4130.32,Online,Electronics,8/1/2024,15:55:00,ID,Tablet,1
4296,1231,2123.6,POS,Retail,30/1/2024,9:37:00,TH,Mobile,1
4297,1631,216.11,ATM,Services,10/1/2024,2:41:00,MY,Desktop,1
4298,1659,4786.48,POS,Retail,12/1/2024,6:24:00,SG,Mobile,1
4299,1048,267.28,Online,Services,25/1/2024,19:05:00,TH,Mobile,1
4300,1013,3547.85,POS,Services,3/1/2024,18:10:00,TH,Tablet,1
4301,1167,4170.76,ATM,Retail,24/1/2024,23:48:00,TH,Desktop,1
4302,1146,859.53,Online,Food,2/1/2024,3:33:00,SG,Tablet,1
4303,1763,3445.77,POS,Services,23/1/2024,22:50:00,SG,Tablet,1
4304,1795,3946.23,Online,Services,28/1/2024,17:57:00,MY,Desktop,1
4305,1807,2952.18,Online,Services,12/1/2024,12:56:00,MY,Mobile,1
4306,1223,815.71,ATM,Food,10/1/2024,7:57:00,SG,Tablet,0
4307,1476,2040.06,POS,Services,31/1/2024,8:54:00,MY,Mobile,1
4308,1672,454.34,ATM,Retail,8/1/2024,19:42:00,SG,Desktop,0
4309,1915,2733.32,ATM,Retail,17/1/2024,21:37:00,TH,Tablet,1
4310,1010,2030.41,ATM,Retail,10/1/2024,6:37:00,ID,Mobile,1
4311,1487,4380.91,ATM,Food,20/1/2024,19:25:00,TH,Mobile,1
4312,1347,1353.07,ATM,Travel,11/1/2024,11:07:00,SG,Tablet,0
4313,1706,4849.85,Online,Electronics,2/1/2024,23:51:00,SG,Mobile,1
4314,1752,3052.37,Online,Electronics,5/1/2024,11:40:00,MY,Tablet,1
4315,1095,1859.52,POS,Travel,29/1/2024,3:46:00,TH,Tablet,1
4316,1724,873.19,POS,Travel,1/1/2024,10:42:00,MY,Desktop,1
4317,1790,1928.46,ATM,Food,5/1/2024,18:40:00,TH,Mobile,1
4318,1091,1794.49,Online,Services,30/1/2024,15:58:00,MY,Desktop,1
4319,1395,2157.93,POS,Retail,3/1/2024,3:57:00,ID,Tablet,1
4320,1056,3376.6,Online,Electronics,3/1/2024,0:15:00,TH,Desktop,1
4321,1979,2014.4,ATM,Retail,23/1/2024,15:00:00,TH,Desktop,1
4322,1923,2303.59,ATM,Electronics,24/1/2024,19:51:00,TH,Mobile,1
4323,1484,2270.16,ATM,Travel,31/1/2024,18:35:00,SG,Mobile,0
4324,1614,4034.81,Online,Electronics,30/1/2024,1:56:00,SG,Desktop,1
4325,1702,2013.76,Online,Services,12/1/2024,20:02:00,TH,Desktop,1
4326,1753,123.14,ATM,Travel,19/1/2024,0:05:00,MY,Desktop,1
4327,1328,4624.32,ATM,Food,11/1/2024,15:51:00,ID,Tablet,1
4328,1801,2512.08,ATM,Travel,24/1/2024,17:00:00,MY,Tablet,1
4329,1160,3405.84,Online,Retail,4/1/2024,19:13:00,ID,Mobile,1
4330,1214,1011.36,POS,Travel,8/1/2024,9:20:00,TH,Tablet,1
4331,1621,2571.59,ATM,Services,12/1/2024,9:31:00,TH,Mobile,1
4332,1114,4320.27,ATM,Travel,9/1/2024,14:30:00,MY,Desktop,1
4333,1968,191.64,ATM,Retail,5/1/2024,11:28:00,MY,Mobile,1
4334,1726,2431.71,POS,Services,22/1/2024,4:52:00,SG,Tablet,0
4335,1140,2876.12,ATM,Retail,9/1/2024,21:55:00,SG,Mobile,0
4336,1255,4285.59,Online,Electronics,15/1/2024,14:25:00,TH,Tablet,1
4337,1844,2481.14,Online,Travel,16/1/2024,17:45:00,TH,Tablet,1
4338,1796,695.21,Online,Food,31/1/2024,21:33:00,TH,Tablet,1
4339,1665,4499.88,POS,Retail,14/1/2024,6:14:00,MY,Desktop,1
4340,1672,3836.41,Online,Retail,25/1/2024,7:49:00,ID,Tablet,1
4341,1055,2337.85,ATM,Food,30/1/2024,15:55:00,SG,Mobile,0
4342,1329,4349.23,Online,Retail,6/1/2024,13:26:00,TH,Mobile,1
4343,1389,494.23,POS,Electronics,11/1/2024,12:48:00,SG,Desktop,0
4344,1806,4684.28,POS,Electronics,13/1/2024,10:27:00,TH,Tablet,1
4345,1282,2412.49,POS,Electronics,6/1/2024,8:51:00,MY,Tablet,1
4346,1006,4464.42,ATM,Services,27/1/2024,21:38:00,MY,Desktop,1
4347,1917,3386.14,ATM,Food,17/1/2024,7:58:00,SG,Tablet,1
4348,1309,1878.39,ATM,Travel,25/1/2024,12:34:00,SG,Tablet,0
4349,1563,4859.67,ATM,Services,28/1/2024,18:49:00,ID,Tablet,1
4350,1948,1208.29,Online,Food,1/1/2024,6:45:00,MY,Mobile,1
4351,1254,648.07,ATM,Services,26/1/2024,23:01:00,MY,Desktop,1
4352,1663,1068.97,ATM,Food,23/1/2024,19:41:00,ID,Mobile,1
4353,1592,1340.85,POS,Food,11/1/2024,19:08:00,MY,Desktop,1
4354,1963,1981.42,ATM,Travel,8/1/2024,10:29:00,MY,Desktop,1
4355,1044,1477.05,Online,Retail,23/1/2024,20:17:00,ID,Mobile,1
4356,1958,1763.62,ATM,Retail,12/1/2024,15:31:00,TH,Tablet,1
4357,1347,1456.99,Online,Retail,30/1/2024,8:34:00,TH,Tablet,1
4358,1274,2161.24,POS,Travel,4/1/2024,11:25:00,ID,Desktop,1
4359,1261,4211.56,POS,Retail,2/1/2024,22:48:00,ID,Mobile,1
4360,1180,2495.03,POS,Services,14/1/2024,0:00:00,TH,Desktop,1
4361,1789,50.61,Online,Food,9/1/2024,5:04:00,ID,Mobile,1
4362,1265,1383.87,ATM,Retail,28/1/2024,13:38:00,ID,Tablet,1
4363,1013,3068.33,ATM,Retail,31/1/2024,0:01:00,ID,Mobile,1
4364,1504,117.47,POS,Electronics,19/1/2024,6:13:00,MY,Tablet,1
4365,1749,315.82,Online,Travel,16/1/2024,18:46:00,TH,Mobile,1
4366,1913,4569.75,ATM,Retail,13/1/2024,21:22:00,TH,Tablet,1
4367,1467,1516.61,Online,Travel,28/1/2024,21:59:00,TH,Mobile,1
4368,1020,1033.67,Online,Services,4/1/2024,13:33:00,MY,Tablet,1
4369,1718,1594.22,ATM,Retail,29/1/2024,5:11:00,SG,Tablet,0
4370,1689,4688.91,POS,Services,15/1/2024,10:53:00,SG,Tablet,1
4371,1513,1171.63,ATM,Food,26/1/2024,1:36:00,MY,Desktop,1
4372,1301,4881.82,POS,Travel,28/1/2024,23:17:00,SG,Tablet,1
4373,1428,919.57,POS,Electronics,7/1/2024,11:05:00,MY,Mobile,1
4374,1067,4771.12,Online,Retail,11/1/2024,12:18:00,SG,Mobile,1
4375,1731,4346.16,ATM,Travel,26/1/2024,4:31:00,MY,Mobile,1
4376,1767,4913.43,Online,Services,16/1/2024,20:34:00,ID,Tablet,1
4377,1818,4731.99,Online,Retail,31/1/2024,6:48:00,SG,Desktop,1
4378,1128,3211.44,POS,Services,21/1/2024,7:49:00,TH,Tablet,1
4379,1516,292.11,POS,Food,30/1/2024,2:09:00,ID,Desktop,1
4380,1064,1561.55,Online,Services,29/1/2024,18:53:00,MY,Desktop,1
4381,1109,3980.47,POS,Services,3/1/2024,11:56:00,TH,Tablet,1
4382,1580,3732.93,POS,Travel,13/1/2024,10:24:00,MY,Tablet,1
4383,1554,2113.56,POS,Electronics,7/1/2024,15:38:00,ID,Tablet,1
4384,1822,4570.18,ATM,Retail,12/1/2024,17:59:00,MY,Mobile,1
4385,1303,2249.67,POS,Food,2/1/2024,22:16:00,MY,Tablet,1
4386,1004,2844.96,Online,Electronics,18/1/2024,16:08:00,MY,Tablet,1
4387,1384,3378.4,ATM,Retail,14/1/2024,0:31:00,MY,Desktop,1
4388,1854,3329.08,POS,Electronics,31/1/2024,4:05:00,MY,Mobile,1
4389,1247,2685.76,Online,Retail,11/1/2024,9:31:00,SG,Mobile,1
4390,1686,2635.85,Online,Services,11/1/2024,0:22:00,TH,Mobile,1
4391,1841,90.32,POS,Travel,19/1/2024,11:43:00,SG,Desktop,0
4392,1725,4212.17,Online,Retail,18/1/2024,2:35:00,SG,Mobile,1
4393,1825,456.47,ATM,Electronics,27/1/2024,7:06:00,ID,Tablet,1
4394,1623,4173.39,POS,Electronics,16/1/2024,7:27:00,SG,Tablet,1
4395,1407,3142.55,ATM,Travel,24/1/2024,11:09:00,MY,Tablet,1
4396,1074,2076.75,POS,Services,15/1/2024,6:14:00,ID,Desktop,1
4397,1881,505.29,ATM,Electronics,30/1/2024,4:20:00,TH,Desktop,1
4398,1268,3174.6,Online,Services,28/1/2024,14:02:00,TH,Mobile,1
4399,1821,484.03,Online,Electronics,26/1/2024,13:28:00,TH,Mobile,1
4400,1401,4915.18,Online,Retail,25/1/2024,5:50:00,TH,Desktop,1
4401,1453,1991.88,Online,Electronics,14/1/2024,23:51:00,SG,Mobile,1
4402,1400,1868.85,ATM,Electronics,10/1/2024,3:19:00,SG,Tablet,0
4403,1729,4230.05,ATM,Services,7/1/2024,2:48:00,SG,Mobile,1
4404,1913,878.72,POS,Retail,29/1/2024,14:01:00,ID,Tablet,1
4405,1071,4819.12,POS,Travel,9/1/2024,17:32:00,TH,Desktop,1
4406,1926,1079.65,ATM,Retail,1/1/2024,5:27:00,SG,Desktop,0
4407,1333,3873.47,Online,Retail,14/1/2024,19:58:00,SG,Tablet,1
4408,1283,362.24,Online,Electronics,24/1/2024,21:24:00,MY,Desktop,1
4409,1856,1205.06,POS,Electronics,11/1/2024,3:38:00,TH,Mobile,1
4410,1778,3219.25,POS,Electronics,3/1/2024,9:56:00,ID,Tablet,1
4411,1629,968.78,ATM,Food,23/1/2024,13:20:00,MY,Mobile,1
4412,1028,3333.9,ATM,Food,20/1/2024,16:46:00,TH,Desktop,1
4413,1074,4810.96,Online,Electronics,17/1/2024,14:13:00,SG,Desktop,1
4414,1885,3067.62,POS,Services,29/1/2024,23:32:00,ID,Tablet,1
4415,1191,738.16,Online,Electronics,16/1/2024,5:47:00,MY,Mobile,1
4416,1342,4759.32,POS,Travel,27/1/2024,2:38:00,MY,Tablet,1
4417,1512,1522.23,ATM,Travel,23/1/2024,6:04:00,SG,Mobile,0
4418,1252,3965.06,POS,Services,4/1/2024,14:08:00,MY,Desktop,1
4419,1694,38.67,ATM,Retail,2/1/2024,9:32:00,ID,Tablet,1
4420,1409,1727.43,POS,Food,29/1/2024,6:08:00,MY,Tablet,1
4421,1081,1648.83,POS,Retail,5/1/2024,20:01:00,MY,Tablet,1
4422,1084,1491.45,POS,Retail,24/1/2024,23:08:00,SG,Tablet,0
4423,1550,700.77,ATM,Retail,14/1/2024,16:06:00,TH,Desktop,1
4424,1065,941.18,ATM,Services,2/1/2024,18:58:00,SG,Desktop,0
4425,1092,833.98,POS,Electronics,14/1/2024,19:40:00,ID,Desktop,1
4426,1475,1724.88,Online,Services,2/1/2024,15:36:00,ID,Desktop,1
4427,1274,3226.25,POS,Travel,25/1/2024,0:59:00,ID,Mobile,1
4428,1610,4023.92,POS,Retail,29/1/2024,13:23:00,TH,Desktop,1
4429,1273,1773.58,POS,Retail,25/1/2024,16:41:00,SG,Desktop,0
4430,1763,1345.62,POS,Electronics,25/1/2024,13:32:00,MY,Tablet,1
4431,1123,622.54,POS,Retail,27/1/2024,19:58:00,TH,Mobile,1
4432,1271,3696.59,Online,Travel,14/1/2024,19:44:00,ID,Mobile,1
4433,1443,346.9,POS,Retail,25/1/2024,2:08:00,TH,Tablet,1
4434,1794,4170.52,POS,Food,14/1/2024,9:24:00,TH,Desktop,1
4435,1465,1010.71,ATM,Electronics,6/1/2024,17:48:00,SG,Desktop,0
4436,1657,273.3,Online,Travel,9/1/2024,17:03:00,ID,Mobile,1
4437,1344,2049.66,ATM,Travel,6/1/2024,5:19:00,TH,Desktop,1
4438,1826,3013.64,Online,Retail,11/1/2024,8:49:00,SG,Mobile,1
4439,1100,2354.39,Online,Food,29/1/2024,8:41:00,SG,Tablet,1
4440,1290,540.2,Online,Services,12/1/2024,5:15:00,TH,Desktop,1
4441,1847,800.27,ATM,Retail,23/1/2024,21:50:00,MY,Mobile,1
4442,1909,1562.31,POS,Food,15/1/2024,2:21:00,ID,Tablet,1
4443,1586,2045.33,Online,Electronics,13/1/2024,1:32:00,ID,Tablet,1
4444,1182,3923.64,Online,Electronics,8/1/2024,8:30:00,MY,Tablet,1
4445,1660,2603,ATM,Travel,6/1/2024,22:33:00,ID,Desktop,1
4446,1850,4464.44,Online,Food,1/1/2024,3:24:00,SG,Mobile,1
4447,1107,4433.58,POS,Retail,31/1/2024,7:02:00,ID,Mobile,1
4448,1478,4170.2,Online,Electronics,2/1/2024,18:37:00,MY,Tablet,1
4449,1286,1414.14,ATM,Food,21/1/2024,2:09:00,ID,Desktop,1
4450,1809,233.21,Online,Food,2/1/2024,12:31:00,SG,Mobile,1
4451,1037,3164.17,POS,Services,29/1/2024,3:15:00,MY,Desktop,1
4452,1883,649.51,Online,Retail,8/1/2024,6:02:00,TH,Mobile,1
4453,1451,4506.22,ATM,Retail,30/1/2024,14:32:00,MY,Desktop,1
4454,1692,1757.31,Online,Services,20/1/2024,20:05:00,TH,Tablet,1
4455,1612,2265.31,ATM,Electronics,18/1/2024,19:54:00,ID,Desktop,1
4456,1278,1310.88,POS,Retail,22/1/2024,17:48:00,ID,Desktop,1
4457,1494,2418.73,Online,Travel,7/1/2024,20:59:00,MY,Tablet,1
4458,1313,4829.84,ATM,Travel,29/1/2024,0:14:00,SG,Desktop,1
4459,1429,1807.05,POS,Retail,19/1/2024,19:34:00,MY,Mobile,1
4460,1408,4786.47,POS,Travel,29/1/2024,0:47:00,ID,Mobile,1
4461,1930,742.02,ATM,Services,20/1/2024,0:23:00,MY,Desktop,1
4462,1534,2072.11,POS,Retail,18/1/2024,22:01:00,SG,Desktop,0
4463,1183,4408.92,ATM,Food,7/1/2024,15:54:00,SG,Tablet,1
4464,1494,1488.84,Online,Food,25/1/2024,15:51:00,MY,Mobile,1
4465,1149,2564.5,ATM,Food,10/1/2024,21:01:00,SG,Tablet,0
4466,1639,775.84,ATM,Retail,20/1/2024,1:51:00,ID,Mobile,1
4467,1698,4878.7,ATM,Retail,8/1/2024,23:58:00,MY,Desktop,1
4468,1087,2672.76,ATM,Retail,14/1/2024,2:08:00,ID,Mobile,1
4469,1967,1411.85,ATM,Retail,15/1/2024,13:38:00,SG,Mobile,0
4470,1919,3784.68,ATM,Services,24/1/2024,14:09:00,ID,Tablet,1
4471,1196,1714.6,Online,Retail,31/1/2024,11:45:00,SG,Mobile,1
4472,1354,4311.55,ATM,Travel,15/1/2024,17:21:00,MY,Desktop,1
4473,1047,2354.1,ATM,Services,27/1/2024,21:37:00,MY,Mobile,1
4474,1520,4646.37,Online,Services,18/1/2024,3:00:00,TH,Mobile,1
4475,1547,719.98,Online,Food,10/1/2024,2:22:00,TH,Mobile,1
4476,1536,628.74,Online,Retail,15/1/2024,3:16:00,TH,Tablet,1
4477,1316,574.03,ATM,Travel,14/1/2024,19:23:00,TH,Mobile,1
4478,1149,2933.71,Online,Services,28/1/2024,6:43:00,ID,Tablet,1
4479,1370,1507.9,Online,Retail,17/1/2024,2:12:00,ID,Tablet,1
4480,1608,4831.66,Online,Food,28/1/2024,6:42:00,MY,Mobile,1
4481,1463,1385.14,Online,Retail,2/1/2024,4:45:00,MY,Mobile,1
4482,1081,2067.33,POS,Food,3/1/2024,9:25:00,SG,Desktop,0
4483,1316,3697.07,POS,Travel,1/1/2024,13:23:00,ID,Desktop,1
4484,1424,3691.34,POS,Electronics,28/1/2024,4:46:00,ID,Mobile,1
4485,1893,2482.87,Online,Travel,1/1/2024,1:34:00,MY,Tablet,1
4486,1980,497.6,POS,Retail,12/1/2024,19:58:00,MY,Desktop,1
4487,1760,2402.75,POS,Food,5/1/2024,3:39:00,MY,Tablet,1
4488,1047,1575.78,Online,Travel,20/1/2024,1:01:00,SG,Desktop,1
4489,1456,3177.29,POS,Food,14/1/2024,7:12:00,SG,Tablet,1
4490,1080,2656.85,POS,Services,3/1/2024,23:39:00,SG,Tablet,0
4491,1986,2226.31,Online,Electronics,11/1/2024,16:45:00,SG,Tablet,1
4492,1764,3898.09,POS,Services,11/1/2024,3:18:00,TH,Desktop,1
4493,1583,4016.3,POS,Food,8/1/2024,10:43:00,TH,Desktop,1
4494,1076,4155.26,POS,Electronics,24/1/2024,18:27:00,ID,Desktop,1
4495,1811,2182.85,ATM,Electronics,13/1/2024,17:22:00,ID,Mobile,1
4496,1638,4618.7,Online,Services,10/1/2024,14:42:00,SG,Mobile,1
4497,1993,1656.86,ATM,Travel,17/1/2024,21:05:00,SG,Tablet,0
4498,1954,795.56,POS,Electronics,17/1/2024,14:10:00,MY,Desktop,1
4499,1205,787.04,ATM,Retail,17/1/2024,13:51:00,TH,Mobile,1
4500,1113,560.77,ATM,Services,5/1/2024,6:21:00,MY,Desktop,1
4501,1247,2813.07,ATM,Travel,31/1/2024,7:48:00,ID,Tablet,1
4502,1690,1197.01,ATM,Travel,3/1/2024,4:00:00,MY,Tablet,1
4503,1303,4898.84,ATM,Services,27/1/2024,2:38:00,ID,Mobile,1
4504,1684,3207.13,ATM,Retail,24/1/2024,13:29:00,ID,Mobile,1
4505,1399,3205.96,ATM,Travel,22/1/2024,6:09:00,TH,Tablet,1
4506,1785,2325.31,ATM,Retail,24/1/2024,16:48:00,ID,Mobile,1
4507,1482,4286.98,Online,Food,5/1/2024,11:37:00,TH,Mobile,1
4508,1186,3549.38,POS,Travel,13/1/2024,5:29:00,SG,Tablet,1
4509,1817,1132.8,ATM,Food,28/1/2024,7:56:00,SG,Tablet,0
4510,1968,3694.87,ATM,Travel,31/1/2024,22:41:00,ID,Desktop,1
4511,1229,2169.68,ATM,Retail,27/1/2024,18:10:00,ID,Tablet,1
4512,1429,4867.42,POS,Food,30/1/2024,15:22:00,TH,Tablet,1
4513,1134,4060.51,POS,Services,2/1/2024,15:33:00,TH,Desktop,1
4514,1394,1191.03,ATM,Services,26/1/2024,0:05:00,MY,Tablet,1
4515,1367,297.13,POS,Services,24/1/2024,8:34:00,SG,Tablet,0
4516,1325,4696.76,Online,Electronics,4/1/2024,13:08:00,SG,Tablet,1
4517,1025,1485.1,ATM,Retail,27/1/2024,11:15:00,ID,Mobile,1
4518,1240,2789.82,POS,Travel,11/1/2024,3:28:00,TH,Mobile,1
4519,1785,4373.53,Online,Food,31/1/2024,9:45:00,MY,Mobile,1
4520,1078,3954.19,POS,Electronics,24/1/2024,12:18:00,ID,Desktop,1
4521,1599,1006.84,ATM,Food,15/1/2024,9:06:00,TH,Mobile,1
4522,1161,3718.1,POS,Retail,8/1/2024,14:23:00,MY,Desktop,1
4523,1523,4109.27,Online,Electronics,23/1/2024,21:40:00,MY,Mobile,1
4524,1461,4312.41,POS,Electronics,15/1/2024,8:56:00,ID,Mobile,1
4525,1774,4871.76,POS,Food,4/1/2024,7:45:00,MY,Mobile,1
4526,1365,2242.48,ATM,Retail,4/1/2024,10:19:00,ID,Mobile,1
4527,1915,3556.52,ATM,Food,20/1/2024,19:23:00,MY,Tablet,1
4528,1615,2186.09,Online,Food,11/1/2024,19:52:00,MY,Desktop,1
4529,1215,4244.63,ATM,Travel,29/1/2024,1:24:00,ID,Desktop,1
4530,1270,74.37,ATM,Services,21/1/2024,10:15:00,MY,Desktop,1
4531,1235,2338.15,Online,Services,3/1/2024,16:40:00,TH,Desktop,1
4532,1251,996.89,Online,Travel,3/1/2024,12:00:00,SG,Desktop,1
4533,1266,4248.36,Online,Retail,27/1/2024,19:40:00,MY,Mobile,1
4534,1757,4286.22,POS,Electronics,9/1/2024,8:46:00,SG,Mobile,1
4535,1453,603.32,ATM,Services,12/1/2024,21:19:00,SG,Mobile,0
4536,1533,3501.23,ATM,Retail,27/1/2024,5:44:00,ID,Desktop,1
4537,1548,2157.82,POS,Retail,21/1/2024,15:24:00,MY,Desktop,1
4538,1923,2962.16,POS,Services,21/1/2024,20:48:00,SG,Mobile,0
4539,1494,2793.88,POS,Travel,9/1/2024,5:25:00,ID,Tablet,1
4540,1688,3642.58,POS,Retail,1/1/2024,2:15:00,SG,Tablet,1
4541,1882,1875.35,POS,Electronics,16/1/2024,14:39:00,TH,Desktop,1
4542,1485,2603.29,POS,Travel,7/1/2024,13:06:00,TH,Tablet,1
4543,1692,4966.28,Online,Services,17/1/2024,5:09:00,TH,Mobile,1
4544,1297,522.41,Online,Electronics,29/1/2024,4:44:00,SG,Desktop,1
4545,1787,949.7,ATM,Travel,9/1/2024,5:43:00,MY,Mobile,1
4546,1211,4430.29,Online,Food,20/1/2024,3:43:00,ID,Mobile,1
4547,1889,242,POS,Services,24/1/2024,9:01:00,TH,Mobile,1
4548,1545,2126.82,Online,Services,31/1/2024,19:51:00,ID,Mobile,1
4549,1491,3551.27,POS,Travel,11/1/2024,6:07:00,TH,Desktop,1
4550,1962,3025.35,Online,Travel,4/1/2024,3:31:00,SG,Desktop,1
4551,1091,4308.05,POS,Food,6/1/2024,5:01:00,ID,Tablet,1
4552,1424,4568.17,POS,Travel,22/1/2024,9:22:00,TH,Tablet,1
4553,1321,224.45,ATM,Electronics,7/1/2024,11:32:00,TH,Mobile,1
4554,1861,2659.76,Online,Food,7/1/2024,3:37:00,TH,Desktop,1
4555,1309,2039.44,POS,Retail,16/1/2024,6:19:00,SG,Desktop,0
4556,1315,2193.03,Online,Services,17/1/2024,7:27:00,ID,Tablet,1
4557,1206,4284.92,POS,Electronics,10/1/2024,3:25:00,TH,Mobile,1
4558,1293,4454.58,Online,Electronics,1/1/2024,12:29:00,SG,Mobile,1
4559,1666,4035.7,POS,Travel,27/1/2024,10:14:00,SG,Mobile,1
4560,1356,180.82,ATM,Retail,3/1/2024,14:16:00,ID,Mobile,1
4561,1614,4073.31,Online,Services,31/1/2024,15:01:00,MY,Tablet,1
4562,1443,1047.02,ATM,Electronics,27/1/2024,19:49:00,MY,Tablet,1
4563,1226,3459.2,Online,Food,10/1/2024,8:19:00,SG,Tablet,1
4564,1552,2328.26,Online,Electronics,15/1/2024,3:14:00,MY,Tablet,1
4565,1194,4131.48,Online,Services,22/1/2024,18:58:00,ID,Tablet,1
4566,1078,1606.97,Online,Retail,16/1/2024,5:52:00,TH,Tablet,1
4567,1980,1669.55,POS,Food,18/1/2024,22:54:00,SG,Desktop,0
4568,1911,508.15,ATM,Travel,25/1/2024,23:21:00,TH,Desktop,1
4569,1334,135.32,POS,Food,13/1/2024,15:28:00,MY,Mobile,1
4570,1517,1002.89,POS,Electronics,17/1/2024,6:03:00,TH,Tablet,1
4571,1354,4780.89,POS,Retail,18/1/2024,14:24:00,ID,Desktop,1
4572,1886,3596.32,POS,Services,27/1/2024,1:40:00,ID,Mobile,1
4573,1333,3753.57,POS,Retail,28/1/2024,22:18:00,MY,Desktop,1
4574,1400,970.79,POS,Retail,27/1/2024,23:20:00,TH,Tablet,1
4575,1688,4514.64,ATM,Electronics,29/1/2024,18:42:00,ID,Mobile,1
4576,1441,2430.4,Online,Travel,25/1/2024,22:05:00,MY,Desktop,1
4577,1678,2314.44,ATM,Food,22/1/2024,16:02:00,TH,Desktop,1
4578,1728,448.58,POS,Travel,2/1/2024,1:49:00,SG,Desktop,0
4579,1557,4882.28,ATM,Food,9/1/2024,3:37:00,MY,Mobile,1
4580,1994,1445.14,ATM,Electronics,19/1/2024,7:53:00,MY,Desktop,1
4581,1057,3279.13,ATM,Electronics,30/1/2024,17:45:00,TH,Tablet,1
4582,1035,432.82,Online,Food,18/1/2024,13:30:00,SG,Mobile,1
4583,1766,1206.7,ATM,Food,26/1/2024,19:23:00,SG,Mobile,0
4584,1904,2882.85,POS,Travel,3/1/2024,22:33:00,MY,Mobile,1
4585,1504,2532.8,ATM,Food,12/1/2024,11:19:00,SG,Mobile,0
4586,1845,2671.23,ATM,Electronics,22/1/2024,4:02:00,ID,Desktop,1
4587,1633,1852.71,POS,Electronics,10/1/2024,9:40:00,ID,Desktop,1
4588,1769,2185.19,ATM,Services,13/1/2024,14:13:00,TH,Tablet,1
4589,1061,3505.24,POS,Electronics,17/1/2024,4:10:00,TH,Desktop,1
4590,1953,896.69,Online,Services,4/1/2024,0:59:00,TH,Tablet,1
4591,1244,2109.97,ATM,Services,9/1/2024,23:08:00,TH,Desktop,1
4592,1767,186.06,ATM,Travel,14/1/2024,22:45:00,ID,Tablet,1
4593,1531,2560.73,ATM,Travel,29/1/2024,18:29:00,MY,Desktop,1
4594,1200,238.29,POS,Travel,5/1/2024,20:21:00,SG,Tablet,0
4595,1745,4119.65,POS,Retail,8/1/2024,10:24:00,TH,Desktop,1
4596,1117,734.98,POS,Electronics,24/1/2024,12:33:00,TH,Desktop,1
4597,1972,1899.31,ATM,Retail,2/1/2024,6:30:00,SG,Mobile,0
4598,1214,4626.17,ATM,Food,9/1/2024,3:52:00,SG,Mobile,1
4599,1359,2626.67,ATM,Retail,12/1/2024,6:32:00,MY,Tablet,1
4600,1167,4168.66,POS,Food,24/1/2024,5:26:00,SG,Mobile,1
4601,1193,3758.11,Online,Travel,27/1/2024,9:14:00,TH,Desktop,1
4602,1841,939.6,ATM,Electronics,17/1/2024,14:36:00,SG,Mobile,0
4603,1853,487.51,POS,Electronics,27/1/2024,13:19:00,TH,Mobile,1
4604,1456,1263.15,POS,Electronics,4/1/2024,5:06:00,TH,Tablet,1
4605,1615,2859.23,POS,Services,31/1/2024,2:52:00,SG,Mobile,0
4606,1770,532.37,POS,Electronics,30/1/2024,11:39:00,SG,Tablet,0
4607,1929,1022.28,ATM,Retail,23/1/2024,6:37:00,SG,Desktop,0
4608,1016,4235.56,POS,Food,15/1/2024,21:10:00,ID,Desktop,1
4609,1662,2165.43,POS,Services,26/1/2024,13:13:00,MY,Mobile,1
4610,1249,3063.39,Online,Retail,17/1/2024,9:21:00,SG,Mobile,1
4611,1183,4374.61,Online,Services,11/1/2024,0:53:00,TH,Mobile,1
4612,1839,4040.55,POS,Food,13/1/2024,9:49:00,ID,Tablet,1
4613,1804,3910.35,Online,Electronics,27/1/2024,3:16:00,ID,Tablet,1
4614,1992,500.57,ATM,Electronics,27/1/2024,5:08:00,ID,Tablet,1
4615,1230,1736.58,ATM,Travel,24/1/2024,12:41:00,MY,Mobile,1
4616,1888,2513.82,Online,Retail,23/1/2024,21:03:00,MY,Mobile,1
4617,1246,1472.69,Online,Travel,21/1/2024,21:07:00,ID,Mobile,1
4618,1864,2217.32,POS,Retail,29/1/2024,10:51:00,TH,Tablet,1
